3565,11,mol magvar olaj mfb invest zrt. notification on change of voting rights,1;
3566,11,mol magvar olaj treasury share transaction,1;
3567,38,mol magvar olaj informowac,1;
3568,11,mol magvar olaj omv notification on change of voting rights,1;
3569,228,mol magvar olaj change in mol treasury shares,0;
3570,2,mol magvar olaj documents for the annual general meeting,0;
3571,2,mol magvar olaj omv notification on change of voting rights,0;
3572,2,mol magvar olaj bhv aga notification on change of voting rights,0;
3573,208,mol magvar olaj number of voting rights at mol plc,1;
3574,2,mol magvar olaj surgutneftegas notification on change of voting rights,0;
3575,2,mol magvar olaj to pursue stated independent strategy,0;
3576,2,mol magvar olaj omv notification on change of voting rights,0;
3577,20,mol magvar olaj informowac,0;
3578,38,mol magvar olaj informowac,1;
3579,2,mol magvar olaj bhv aga notification on change of voting rights,0;
3580,110,mol magvar olaj closing of the share purchase andante option agreement with ing bank n.v.,0;
3581,20,mol magvar olaj informowac,0;
3582,20,mol magvar olaj informowac,0;
3583,38,mol magvar olaj informowac,1;
3584,11,mol magvar olaj mol signed a new option agreement with ing bank n.v.,1;
3585,11,mol magvar olaj the extension of 3 board members' mandate is registered,1;
3586,2,mol magvar olaj powiadomienie spolki dot. zmiana w ilosci prawic glos,0;
3587,20,mol magvar olaj informowac,0;
3588,20,mol magvar olaj informowac,0;
3589,2,mol magvar olaj wstepne wynik mol za iv kwartal oraz caly 2008 rok,0;
3590,2,mol magvar olaj   zmiana ilosci prawic glos,0;
3591,270,mol magvar olaj zmiana w ilosci prawic glos,0;
3592,2,mol magvar olaj number of voting rights,0;
3593,2,mol magvar olaj mol plc. andante the government of croatia signed the,0;
3594,20,mol magvar olaj informowac,0;
3595,2,mol magvar olaj powiadomienie omv dotyczyc zmiana w ilosci prawic glos,0;
3596,11,mol magvar olaj zmiana w ilosci prawic glos,1;
3597,11,mol magvar olaj powiadomienie bhv aga dotyczyc zmiana w ilosci prawic glos,1;
3598,2,mol magvar olaj   liczba prawic glos w spolka mol,0;
3599,334,mol magvar olaj zmiana w akcja wlasny,1;
3600,11,mol magvar olaj   powiadomienie oman oil budapest limited dotyczyc zmiana w ilosci prawic glos,1;
3601,11,mol magvar olaj   rozwiazanie umowy zakup aktyw i akcja,1;
3602,189,mol magvar olaj powiadomienie omv dotyczyc zmiana w ilosci prawic glos   pelny polskojezyczny wersja,1;
3603,263,mol magvar olaj powiadomienie oman oil budapest limited dotyczyc zmiana w ilosci prawic glos,1;
3604,2,mol magvar olaj powiadomienie bhv aga dotyczyc zmiana w ilosci prawic glos,0;
3605,11,mol magvar olaj powiadomienie omv dotyczyc zmiana w ilosci prawic glos,1;
3606,11,mol magvar olaj zmiana w ilosci prawic glos,1;
3607,2,mol magvar olaj powiadomienie omv dotyczyc zmiana w ilosci prawic glos,0;
3608,2,mol magvar olaj wstepne wynik mol za iii kwartal 2008 r.,0;
3609,338,mol magvar olaj ilosc prawic glos,1;
3610,11,mol magvar olaj modyfikacja dlugookresowwego rating kredytowy dla spolka,1;
3611,332,mol magvar olaj wstepne wynik mol za iii kwartal 2008 r.,1;
3612,11,mol magvar olaj sad metropolitalny uchylic uchwala wknf,1;
3613,342,mol magvar olaj sprzedaz akcja przez menadzer,1;
3614,11,mol magvar olaj zmiana w udzial akcja wysoki kadry zarzadzajaca,1;
3615,2,mol magvar olaj dodatkowy roszczenie omv,0;
3616,11,mol magvar olaj powiadomienie bayerische hypo   und vereinsbank aga dotyczyc prawic glos,1;
3617,11,mol magvar olaj rozliczenie transakcja zakup akcja ina zostac zakonczony,1;
3618,11,mol magvar olaj zmiana w ilosci prawic glos,1;
3619,11,mol magvar olaj przetransferowac godziwy wynagrodzenie za akcja ina,1;
3620,11,mol magvar olaj sad rejestrowy zarejestrowac podwyzszenie kapital spolka,1;
3621,45,mol magvar olaj sad rejestrowy zarejestrowac obnizenie kapital mol o 5 ,1;
3622,166,mol magvar olaj udzial spolka w ina wzrosc do 47 15 ,1;
3623,342,mol magvar olaj sprzedaz akcja przez menadzer,1;
3624,11,mol magvar olaj komisja europejski nalozyc kara na spolka mol,1;
3625,2,mol magvar olaj ilosc prawic glos w spolka,0;
3626,11,mol magvar olaj sprzedaz akcja przez menadzer mol,1;
3627,11,mol magvar olaj powiadomienie dotyczyc zmiana w ilosci prawic glos,1;
3628,2,mol magvar olaj dotyczyc zmiana w ilosci prawic glos,0;
3629,11,mol magvar olaj oferta na akcja ina   pelny polskojezyczny wersja komunikat,1;
3630,11,mol magvar olaj sprzedaz akcja przez menadzer mol,1;
3631,2,mol magvar olaj otrzymac kolejny pozew omv oraz decyzja sad metropolitalny,0;
3632,11,mol magvar olaj wstepne wynik mol za ii kwartal 2008r. w wersja polski,1;
3633,138,mol magvar olaj   ilosc prawic glos w spolka mol,1;
3634,11,mol magvar olaj oferta w wysokosc 2.800 hrk za akcja ina zostac zaakceptowac,1;
3635,334,mol magvar olaj zmiana w akcja wlasny,1;
3636,322,mol magvar olaj wstepne wynik mol za ii kwartal 2008 r.,1;
3637,11,mol magvar olaj odnotowac decyzja omv,1;
3638,44,mol magvar olaj ilosc prawic glos przypisac do akcja,1;
3639,30,mol magvar olaj utworzyc spolka joint venture mol i cez,0;
3640,2,mol magvar olaj pozywac omv z tytul nieprawdziwy zarzut i znieslawienie,0;
3641,11,mol magvar olaj otrzymac pozew omv oraz termin wyznaczyc przez sad metropolitalny,1;
3642,46,mol magvar olaj zmiana wplyw na spolka,1;
3643,29,mol magvar olaj zamiar ogloszenie oferta publiczny na akcja ina,1;
3644,11,mol magvar olaj transakcja na akcja,1;
3645,11,mol magvar olaj   sprzedaz akcja przez menadzer mol,1;
3646,207,mol magvar olaj sprzedaz akcja przez menadzer   korekta komunikat,0;
3647,2,mol magvar olaj sprzedaz akcja przez menadzer mol,0;
3648,11,mol magvar olaj sprzedaz akcja przez menedzer,1;
3649,11,mol magvar olaj oswiadczenie w zakres przestrzegac zasada lad korporacyjny,1;
3650,76,mol magvar olaj zmiana wplyw na spolka mol,0;
3651,2,mol magvar olaj zakonczyc zakup ngosso permit w kamerunie,0;
3652,2,mol magvar olaj oczekiwany zmiana w akcja wlasny mol,0;
3653,2,mol magvar olaj plan polaczenie wegierski i rumunski system przesyl gaz,0;
3654,2,mol magvar olaj zakup akcja i&c energia a.s.,0;
3655,2,mol magvar olaj wyplata dywidenda za rok obrotowy 2007,0;
3656,11,mol magvar olaj ilosc prawic glos w spolka,1;
3657,239,mol magvar olaj zakup obligacja kapitalowy przez menadzer mol,0;
3658,239,mol magvar olaj zakup obligacja kapitalowy przez menadzer mol,0;
3659,11,mol magvar olaj   zakup obligacja kapitalowy przez menadzer mol,1;
3660,11,mol magvar olaj zakup obligacja kapitalowy przez menadzer mol,1;
3661,11,mol magvar olaj odkrycie nowy zloze ropa naftowy i gaz w kazachstanie,1;
3662,319,mol magvar olaj swiatlo dla spolka joint venture mol i cez,1;
3663,11,mol magvar olaj zmiana personalna i organizacyjny,1;
3664,11,mol magvar olaj sprzedaz akcja przez menadzer mol,1;
3665,2,mol magvar olaj wstepne wynik mol za i kwartal 2008r.,0;
3666,11,mol magvar olaj   sprzedaz akcja przez ceo mol,1;
3667,338,mol magvar olaj ilosc prawic glos,1;
3668,2,mol magvar olaj odkrycie nowy zloze ropa naftowy w rosji efekt dzialanie poszukiwawczy spolka,0;
3669,2,mol magvar olaj raport roczny mol w wersja polski,0;
3670,2,mol magvar olaj raport podsumowywac za rok finansowy 2007 w wersja polski,0;
3671,2,mol magvar olaj wstepne wynik mol za i kwartal 2008 r.,0;
3672,163,mol magvar olaj podpisnie umowy z ongc,1;
3673,55,mol magvar olaj ilosc prawic glos w spolka mol,0;
3674,2,mol magvar olaj uchwala walny zgromadzenie akcjonariusz mol w wersja polski,0;
3675,2,mol magvar olaj zmiana harmonogram wza na wniosek omv w wersja polski,0;
3676,2,mol magvar olaj raport podsumowywac mol za rok finansowy 2007,0;
3677,2,mol magvar olaj raport roczny 2007,0;
3678,2,mol magvar olaj uchwala walny zgromadzenie akcjonariusz z 23 kwietni 2008 r.,0;
3679,2,mol magvar olaj dokument na walny zebranie akcjonariusz   wersja polski,0;
3680,11,mol magvar olaj i exxonmobil gotowe do rozpoczecie program poszukiwawczy,1;
3681,11,mol magvar olaj program poszukiwawczy z exxonmobil,1;
3682,150,mol magvar olaj powiadomienie akcjonariusz,0;
3683,11,mol magvar olaj powiadomienie akcjonariusz,1;
3684,2,mol magvar olaj zmiana harmonogram wza na wniosek omv,0;
3685,2,mol magvar olaj dokument na wza,0;
3686,55,mol magvar olaj ilosc prawic glos w spolka mol,0;
3687,43,mol magvar olaj zakup akcja wlasny,0;
3688,43,mol magvar olaj zakup akcja wlasny,0;
3689,48,mol magvar olaj zakup akcja wlasny,1;
3690,246,mol magvar olaj harmonogram walny zgromadzenie akcjonariusz mol,1;
3691,2,mol magvar olaj   zakup akcja wlasny,0;
3692,43,mol magvar olaj zakup akcja wlasny,0;
3693,48,mol magvar olaj zakup akcja wlasny,1;
3694,43,mol magvar olaj zakup akcja wlasny,0;
3695,2,mol magvar olaj odkrycie nowy zloze gaz i kondensat w pakistanie,0;
3696,43,mol magvar olaj zakup akcja wlasny,0;
3697,48,mol magvar olaj zakup akcja wlasny,1;
3698,46,mol magvar olaj zmiana wplyw na spolka,1;
3699,11,mol magvar olaj podpisac umowy opcja z ing bank n.v.,1;
3700,2,mol magvar olaj zamkniecie transakcja zakup akcja,0;
3701,46,mol magvar olaj zmiana wplyw na spolka,1;
3702,2,mol magvar olaj wstepne wynik mol za iv kwartal oraz caly 2007 rok,0;
3703,11,mol magvar olaj ilosc prawic glos w spolka mol,1;
3704,48,mol magvar olaj zakup akcja wlasny,1;
3705,43,mol magvar olaj zakup akcja wlasny,0;
3706,43,mol magvar olaj zakup akcja wlasny,0;
3707,43,mol magvar olaj zakup akcja wlasny,0;
3708,43,mol magvar olaj zakup akcja wlasny,0;
3709,2,mol magvar olaj oswiadczenie w sprawa powiadomienie dotyczyc fuzja,0;
3710,43,mol magvar olaj zakup akcja wlasny,0;
3711,11,mol magvar olaj ilosc prawic glos w spolka,1;
3712,48,mol magvar olaj zakup akcja wlasny,1;
3713,43,mol magvar olaj zakup akcja wlasny,0;
3714,397,mol magvar olaj zmiana wplyw na spolka,0;
3715,2,mol magvar olaj   zmiana wplyw na spolka mol,0;
3716,48,mol magvar olaj zakup akcja wlasny,1;
3717,43,mol magvar olaj zakup akcja wlasny,0;
3718,261,mol magvar olaj zamkniecie transakcja zakup akcja pomiedzy mol i cez,0;
3719,43,mol magvar olaj zakup akcja wlasny,0;
3720,2,mol magvar olaj kontynuacja program optymalizacja kapital,0;
3721,11,mol magvar olaj podpisac porozumienie z indyjski spolka ongc,1;
3722,138,mol magvar olaj   ilosc prawic glos w spolka mol,1;
3723,5,mol magvar olaj strategiczny sojusz pomiedzy cez a mol,0;
3724,46,mol magvar olaj zmiana wplyw na spolka,1;
3725,11,mol magvar olaj zmiana wspolczynnik w adr ach,1;
3726,320,mol magvar olaj mol i libijski urzad inwestycyjny (lia) podpisywac memorandum of understanding,1;
3727,46,mol magvar olaj zmiana wplyw na spolka,1;
3728,195,mol magvar olaj rozszerzyc prawic opcja na akcja posiadac przez bnp paribas,0;
3729,11,mol magvar olaj stanowisko w sprawa uchwala wegierski komisja nadzor finansowy   poprawka,1;
3730,11,mol magvar olaj stanowisko w sprawa uchwala wegierski komisja nadzor finansowy,1;
3731,11,mol magvar olaj wstepne wynik mol za iii kwartal 2007 rok,1;
3732,215,mol magvar olaj nowa inicjatywa,0;
3733,2,mol magvar olaj stanowisko firma mol odnosnie oswiadczenie omv,0;
3734,76,mol magvar olaj zmiana wplyw na spolka mol,0;
3735,46,mol magvar olaj zmiana wplyw na spolka,1;
3736,2,mol magvar olaj zakonczyc operacja zakup 100  udzial w italiana energia e servizi,0;
3737,2,mol magvar olaj wstepne wynik mol za iii kwartal 2007 rok,0;
3738,2,mol magvar olaj podpisac porozumienie,0;
3739,2,mol magvar olaj podpisac porozumienie,0;
3740,2,mol magvar olaj porozumienie w sprawa zakup 40  udzial w nowy przybrzezny blok w kamerunie,0;
3741,11,mol magvar olaj zamkniecie transakcja zakup spolka tifon,1;
3742,11,mol magvar olaj memorandum of understanding z quatar petroleum international,1;
3743,11,mol magvar olaj podpisywac umowa na kredyt odnawialny o wartosc 2 1 miliard euro,1;
3744,70,mol magvar olaj stanowisko odnosnie warunkowy deklaracja intencja omv,0;
3745,11,mol magvar olaj zmiana w posiadanie akcja przez menadzer wysoki szczebel,1;
3746,11,mol magvar olaj zmiana w oplata nie powinny istotnie wplynac na zyskownosc spolka,1;
3747,46,mol magvar olaj zmiana wplyw na spolka,1;
3748,48,mol magvar olaj zakup akcja wlasny,1;
3749,43,mol magvar olaj zakup akcja wlasny,0;
3750,11,mol magvar olaj nowy transgraniczny projekt badawczy mol ina,1;
3751,48,mol magvar olaj zakup akcja wlasny,1;
3752,11,mol magvar olaj memorandum of understanding w zakres sojusz strategiczny,1;
3753,43,mol magvar olaj zakup akcja wlasny,0;
3754,11,mol magvar olaj wstepne wynik mol za ii kwartal 2007 rok,1;
3755,43,mol magvar olaj zakup akcja wlasny,0;
3756,43,mol magvar olaj zakup akcja wlasny,0;
3757,48,mol magvar olaj zakup akcja wlasny,1;
3758,48,mol magvar olaj zakup akcja wlasny,1;
3759,346,mol magvar olaj   zakup akcja wlasny,1;
3760,48,mol magvar olaj zakup akcja wlasny,1;
3761,43,mol magvar olaj zakup akcja wlasny,0;
3762,48,mol magvar olaj zakup akcja wlasny,1;
3763,48,mol magvar olaj zakup akcja wlasny,1;
3764,11,mol magvar olaj wstepne wynik mol za ii kwartal 2006 r.,1;
3765,48,mol magvar olaj zakup akcja wlasny,1;
3766,43,mol magvar olaj zakup akcja wlasny,0;
3767,48,mol magvar olaj zakup akcja wlasny,1;
3768,43,mol magvar olaj zakup akcja wlasny,0;
3769,2,mol magvar olaj spolka kupowac chorwacki siec tifon,0;
3770,48,mol magvar olaj zakup akcja wlasny,1;
3771,48,mol magvar olaj zakup akcja wlasny,1;
3772,2,mol magvar olaj umowa na zakup 100  udzial w italiana energia e servizi,0;
3773,48,mol magvar olaj zakup akcja wlasny,1;
3774,43,mol magvar olaj zakup akcja wlasny,0;
3775,48,mol magvar olaj zakup akcja wlasny,1;
3776,48,mol magvar olaj zakup akcja wlasny,1;
3777,43,mol magvar olaj zakup akcja wlasny,0;
3778,48,mol magvar olaj zakup akcja wlasny,1;
3779,2,mol magvar olaj   zakup akcja wlasny,0;
3780,43,mol magvar olaj zakup akcja wlasny,0;
3781,2,mol magvar olaj udany wspolpraca z spolka ina   uzupelnienie,0;
3782,2,mol magvar olaj odkrycie nowe pole gaz ziemny,0;
3783,48,mol magvar olaj zakup akcja wlasny,1;
3784,48,mol magvar olaj zakup akcja wlasny,1;
3785,2,mol magvar olaj odrzucenie warunkowe uklad z omv,0;
3786,2,mol magvar olaj mozliwosci wzrost organiczny i generowac srodki finansowy,0;
3787,43,mol magvar olaj zakup akcja wlasny,0;
3788,2,mol magvar olaj zmiana w akcja wlasny,0;
3789,43,mol magvar olaj zakup akcja wlasny,0;
3790,48,mol magvar olaj zakup akcja wlasny,1;
3791,11,mol magvar olaj spolka otrzymac koncesja na obrot gaz,1;
3792,48,mol magvar olaj zakup akcja wlasny,1;
3793,11,mol magvar olaj zamiana akcja wlasny,1;
3794,43,mol magvar olaj zakup akcja wlasny,0;
3795,26,mol magvar olaj zamiana akcja wlasny,0;
3796,48,mol magvar olaj zakup akcja wlasny,1;
3797,48,mol magvar olaj zakup akcja wlasny,1;
3798,11,mol magvar olaj nowy posrednik transakcja,1;
3799,48,mol magvar olaj zakup akcja wlasny,1;
3800,76,mol magvar olaj zmiana wplyw na spolka mol,0;
3801,2,mol magvar olaj sprzedaz akcja przez menadzer spolka,0;
3802,43,mol magvar olaj zakup akcja wlasny,0;
3803,43,mol magvar olaj zakup akcja wlasny,0;
3804,76,mol magvar olaj zmiana wplyw na spolka mol,0;
3805,2,mol magvar olaj kontynuacja wdrazac wlasny strategia,0;
3806,2,mol magvar olaj program optymalizacja struktura kapitalowy spolka,0;
3807,2,mol magvar olaj zmiana wplyw na mol,0;
3808,11,mol magvar olaj zakup akcja dawac ponad piecioprocentowy wplyw na mol,1;
3809,11,mol magvar olaj   odkrycie trzeci zrodlo gaz ziemny w region trans tisza,1;
3810,2,mol magvar olaj wstepne wynik mol za i kwartal 2007 rok,0;
3811,46,mol magvar olaj zmiana wplyw na spolka,1;
3812,11,mol magvar olaj nabycie ponad 5  wplyw na spolka mol,1;
3813,206,mol magvar olaj sprzedaz akcja przez menadzer spolka,1;
3814,11,mol magvar olaj program rozbudowa rafineria duna,1;
3815,2,mol magvar olaj   zasada lad korporacyjny,0;
3816,11,mol magvar olaj  raport roczny mol za 2006 rok   uzupelnic wersja polskojezyczny,1;
3817,116,mol magvar olaj   es gazipari nyilvanosan mukodo reszvenvtarsasag raport roczny,1;
3818,2,mol magvar olaj projekt umowy z exxonmobil,0;
3819,198,mol magvar olaj wstepne wynik mol za i kwartal 2007 r.,1;
3820,198,mol magvar olaj wstepne wynik mol za i kwartal 2007 r.,1;
3821,157,mol magvar olaj rada dyrektor oglaszac wyplata dywidenda za rok 2006 (poprawka),0;
3822,2,mol magvar olaj rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2006,0;
3823,244,mol magvar olaj sprzedaz akcja przez menadzer spolka mol,0;
3824,11,mol magvar olaj uchwala roczny zgromadzenie akcjonariusz z 26 kwietni 2007 r.,1;
3825,2,mol magvar olaj raport roczny mol za 2006 rok,0;
3826,11,mol magvar olaj   es gnmr mol powolac spolka obrot gaz ziemny,1;
3827,11,mol magvar olaj nabycie 100  udzial w spolka matjushkinskaya vertikal llc,1;
3828,11,mol magvar olaj dokument na wza,1;
3829,11,mol magvar olaj dokument na wza,1;
3830,23,mol magvar olaj zmiana data identyfikacja akcjonariusz przed wza,0;
3831,2,mol magvar olaj harmonogram wza,0;
3832,11,mol magvar olaj wstepne wynik za iv kwartal oraz caly 2006 rok,1;
3833,291,mol magvar olaj zmiana wplyw mol w tvk,1;
3834,291,mol magvar olaj zmiana wplyw mol w tvk,1;
3835,11,mol magvar olaj wstepne wynik mol za iv kwartal oraz za caly rok 2006,1;
3836,11,mol magvar olaj miejsce publikacja wstepny wynik za iv kw. i 2006 r.,1;
3837,271,mol magvar olaj nowa dzialalnosc wpisac do statut spolka,1;
3838,2,mol magvar olaj dostawa ropa naftowy do rafineria mol zostac wznowic,0;
3839,11,mol magvar olaj   negocjacje w cel zabezpieczenie dostawa ropa naftowy,1;
3840,254,mol magvar olaj nabycie mszksz zrt.,1;
3841,2,mol magvar olaj spolka mol nabyc 100  udzial w baitex llc,0;
3842,121,mol magvar olaj rozszerzyc prawic opcja na akcja,1;
3843,97,mol magvar olaj wiazacy oferta na 100  udzial w rosyjski aktywa naftowy,1;
3844,11,mol magvar olaj wstepne wynik mol za iii kwartal 2006 r.,1;
3845,363,mol magvar olaj wynik przetarg na wybudowac strategiczny magazyn gaz,1;
3846,136,mol magvar olaj wapiwsp zamierzac sprzedac 1 73  akcja spolka,1;
3847,2,mol magvar olaj wstepne wynik mol za iii kwartal 2006 r.,0;
3848,11,mol magvar olaj umowa koncesyjny z republika pakistanu na prace badawczy na dwa obszar roponosny,1;
3849,11,mol magvar olaj podpisac statut spolka,1;
3850,11,mol magvar olaj rosyjski urzad antymonopolowy wyrazic zgoda na nabycie 100  udzial nwog mol,1;
3851,115,mol magvar olaj sprzedaz akcja spolka przez menadzer,0;
3852,61,mol magvar olaj umowa kupna sprzedazy z rosyjski firma nwog,0;
3853,2,mol magvar olaj zmiana w stan posiadanie akcja przez menadzer wysoki szczebel,0;
3854,11,mol magvar olaj zarejestrowac podniesienie kapital,1;
3855,2,mol magvar olaj konsorcjum mol ina podpisac umowa z rzad bosni i hercegowiny,0;
3856,2,mol magvar olaj   decyzja rad dyrektor o podwyzszenie kapital akcyjny,0;
3857,115,mol magvar olaj sprzedaz akcja spolka przez menadzer,0;
3858,2,mol magvar olaj podpisac pierwsza umowa eksploracyjny na teren wegier,0;
3859,2,mol magvar olaj wstepne wynik mol za ii kwartal 2006 r.,0;
3860,64,mol magvar olaj sprzedaz akcja spolka mol przez menadzer,1;
3861,115,mol magvar olaj sprzedaz akcja spolka przez menadzer,0;
3862,11,mol magvar olaj sprzedaz akcja spolka przez menadzer,1;
3863,64,mol magvar olaj sprzedaz akcja spolka mol przez menadzer,1;
3864,2,mol magvar olaj wstepne wynik mol za ii kwartal 2006 rok,0;
3865,11,mol magvar olaj zakup akcja spolka mol przez menadzer,1;
3866,130,mol magvar olaj emitent i rossi beteiligungs ltd. wybudowac fabryka komponent biodiesla,0;
3867,2,mol magvar olaj umowa na kredyt odnawialny o wartosc 825 milion euro,0;
3868,52,mol magvar olaj zakup obligacja bezterminowy przez menadzer mol,0;
3869,2,mol magvar olaj informacja o zmiana wplyw na spolka mol,0;
3870,11,mol magvar olaj wstepne wynik mol za i kwartal 2006 r.,1;
3871,180,mol magvar olaj zmiana wplyw na spolka mol,1;
3872,11,mol magvar olaj realizacja transakcja,1;
3873,2,mol magvar olaj podzial akcja dla zarzad i pracownik mol (poprawiona wersja),0;
3874,2,mol magvar olaj podzial akcja dla zarzad i pracownik mol,0;
3875,2,mol magvar olaj   es gazipari rszvenvtarsasag zasada lad korporacyjny,0;
3876,48,mol magvar olaj zakup akcja wlasny,1;
3877,43,mol magvar olaj zakup akcja wlasny,0;
3878,11,mol magvar olaj zlecenie zakup akcja wlasny,1;
3879,11,mol magvar olaj sprzedaz akcja przez menedzer mol,1;
3880,11,mol magvar olaj wstepne wynik mol za i kwartal 2006 rok,1;
3881,11,mol magvar olaj wykonanie opcja call na akcja wlasne z ápv rt.,1;
3882,2,mol magvar olaj   es gazipari rszvenvtarsasag dywidenda za 2005 r.,0;
3883,2,mol magvar olaj mol zlozyc wiazacy oferta na 96 9  udzial w spolka oao udmurtneft,0;
3884,197,mol magvar olaj uchwala roczny zgromadzenie akcjonariusz,1;
3885,46,mol magvar olaj zmiana wplyw na spolka,1;
3886,46,mol magvar olaj zmiana wplyw na spolka,1;
3887,2,mol magvar olaj   es gazipari rszvenvtarsasag sprzedaz akcja wlasny,0;
3888,2,mol magvar olaj wybrana dane finansowy mol za rok 2005,0;
3889,2,mol magvar olaj   es gazipari rszvenvtarsasag sprzedaz akcja wlasny,0;
3890,2,mol magvar olaj zmiana organizacyjny w mol,0;
3891,2,mol magvar olaj optymalizacja portfel detaliczny w rumunii,0;
3892,2,mol magvar olaj dokument na walny zgromadzenie akcjonariusz (wersja polska),0;
3893,2,mol magvar olaj sfinalizowac transakcja gazowy mol e.on ruhrgas international,0;
3894,96,mol magvar olaj dokument na walny zgromadzenie akcjonariusz (wersja angielska),0;
3895,11,mol magvar olaj harmonogram zwza oraz warunki udzial oraz wykonanie prawa do glos,1;
3896,11,mol magvar olaj skrocic harmonogram wza spolka,1;
3897,131,mol magvar olaj harmonogram wza spolka wersja angielski,1;
3898,2,mol magvar olaj sprzedaz akcja wlasny,0;
3899,11,mol magvar olaj sprzedaz akcja wlasny,1;
3900,11,mol magvar olaj udany odwiert ropy/gazu w pakistanie,1;
3901,11,mol magvar olaj proponowac transakcja akcja wlasny,1;
3902,2,mol magvar olaj wstepne wynik mol za iv kwartal oraz caly 2005 rok,0;
3903,2,mol magvar olaj zmiana personalna w mol,0;
3904,28,mol magvar olaj wstepne wynik mol za iv kwartal oraz za caly rok 2005,1;
3905,76,mol magvar olaj zmiana wplyw na spolka mol,0;
3906,229,mol magvar olaj porozumienie w sprawa transakcja dotyczyc branza gazowniczy   wersja polski,1;
3907,11,mol magvar olaj porozumienie w sprawa transakcja dotyczyc branza gazowniczy   wersja angielski,1;
3908,180,mol magvar olaj zmiana wplyw na spolka mol,1;
3909,2,mol magvar olaj mianowac bank of new york jako nastepca bank depozytariusz,0;
3910,11,mol magvar olaj komunikat o zmiana wplyw na spolka,1;
3911,2,mol magvar olaj umowa prawa opcja do akcja wlasny,0;
3912,2,mol magvar olaj oferta publiczny na akcja seria `c`,0;
3913,2,mol magvar olaj porozumienie w sprawa rozszerzyc licencja produkcyjny,0;
3914,2,mol magvar olaj   umowa z wegierski ministerstwo gospodarka i transport,0;
3915,11,mol magvar olaj wstepne wynik mol za iii kwartal oraz 9 miesiac 2005 r.,1;
3916,11,mol magvar olaj podpisac umowa na opcja na akcja wlasne z apv rt.,1;
3917,11,mol magvar olaj nowe cel strategiczny i finansowy mol na latac 2006 2010,1;
3918,2,mol magvar olaj nowe cel strategiczny i finansowy mol na latac 2006 2010,0;
3919,171,mol magvar olaj wstepne wynik mol za iii kwartal 2005 r.,1;
3920,115,mol magvar olaj sprzedaz akcja spolka przez menadzer,0;
3921,2,mol magvar olaj umowa dot. euroobligacja o wartosc 750 milion euro,0;
3922,362,mol magvar olaj potwierdzenie obsada stanowisko dyrektor zarzadzajacy siec sprzedaz,1;
3923,90,mol magvar olaj zbywac dzialalnosc detaliczny w polsce,1;
3924,11,mol magvar olaj   es gazipari rszvenvtarsasag mol emitowac euroobligacja,1;
3925,2,mol magvar olaj slovnaft ukarac przez slowacki minister finanse,0;
3926,2,mol magvar olaj zmiana w stan posiadanie akcja przez menadzer wysoki szczebel,0;
3927,11,mol magvar olaj publikacja ocena wiarygodnosc kredytowy,1;
3928,112,mol magvar olaj sad rejestrowy zatwierdzic podwyzszenie kapital spolka,0;
3929,2,mol magvar olaj miec nowe partner w spolka zmb,0;
3930,11,mol magvar olaj wiazacy oferta na 51  udzial w tüpras,1;
3931,2,mol magvar olaj decyzja rad dyrektor spolkio podwyzszenie kapital akcyjny,0;
3932,2,mol magvar olaj obecny stan praca wydobywczy w blok fedorowski,0;
3933,2,mol magvar olaj zbycie akcja mol przez menedzer mol,0;
3934,2,mol magvar olaj kanal komunikowac spolka,0;
3935,267,mol magvar olaj wstepne wynik mol za ii kwartal oraz i polrocze 2005 r.,0;
3936,2,mol magvar olaj nabycie akcja wlasny,0;
3937,11,mol magvar olaj zbycie akcja przez menedzer spolka,1;
3938,11,mol magvar olaj zbycie akcja przez menedzer spolka,1;
3939,11,mol magvar olaj nabycie akcja wlasny,1;
3940,11,mol magvar olaj akceptacja czesciowy sprzedaz dzialalnosc gazowniczy spolka,1;
3941,2,mol magvar olaj nabycie akcja mol przez menedzer mol,0;
3942,11,mol magvar olaj zbycie akcja spolka przez menedzer,1;
3943,24,mol magvar olaj sprzedaz akcja spolka przez menedzer,0;
3944,11,mol magvar olaj rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2004,1;
3945,2,mol magvar olaj nabycie akcja wlasny,0;
3946,2,mol magvar olaj rozdzial akcja wsrod zarzad,0;
3947,2,mol magvar olaj umowa na kredyt odnawialny o wartosc 700 milion euro,0;
3948,2,mol magvar olaj raport biezacy (wersja angielska),0;
3949,2,mol magvar olaj nabycie akcja wlasny,0;
3950,2,mol magvar olaj wstepne wynik za i kwartal 2005 rok,0;
3951,11,mol magvar olaj nabycie akcja przez czlonek rn,1;
3952,2,mol magvar olaj zbycie akcja mol przez dyrektor spolka,0;
3953,56,mol magvar olaj raport roczny za 2004 rok,0;
3954,2,mol magvar olaj nabycie akcja wlasny,0;
3955,2,mol magvar olaj decyzja rad dyrektor o termin wyplat dywidenda,0;
3956,11,mol magvar olaj wstepne wynik mol za i kwartal 2005 rok,1;
3957,11,mol magvar olaj nabycie akcja wlasny,1;
3958,11,mol magvar olaj nabycie akcja wlasny,1;
3959,11,mol magvar olaj nabycie akcja wlasny,1;
3960,11,mol magvar olaj nabycie akcja wlasny,1;
3961,2,mol magvar olaj nabycie akcja wlasny,0;
