2429,45,zmiana w sklad zarzad,0;
2430,4,odrzucenie wniosek o zgoda na ogloszenie obowiazkowy wezwanie,0;
2431,28,utrata mozliwosci wykonywac prawa glos,0;
2432,17,publikacja jednostkowy wynik finansowy przez koncern unipetrol,1;
2433,19,zmiana termin skonsolidowac raport finansowy za 2 kwartal 2005r.,1;
2434,3,wstepne skrocic skonsolidowac sprawozdanie finansowy za okres 2 kwartal 2005 r.,0;
2435,30,wplyw wycena zapas metoda lifo na wynik finansowy,0;
2436,5,umowa pozyczka,0;
2437,16,uzupelnienie wniosek dotyczyc wezwanie na akcja,0;
2438,55,zgoda na ogloszenie obowiazkowy wezwanie na akcja,0;
2439,11,rezygnacja pan piotra osiecki z funkcja czlonek rad nadzorczy,1;
2440,36,podwyzszenie kapital zakladowy spolka zalezny,0;
2441,49,skonsolidowac raport polroczny,0;
2442,43,zawarcie umowy na dostawa ropa do unipetrol rafineria,0;
2443,47,rada nadzorczy przyjac tekst jednolity statut spolka,0;
2444,8,tresc uchwala podjac przez nwz 14 pazdziernik 2005 r.,0;
2445,3,wybor czlonek rad nadzorczy,0;
2446,36,zakonczenie proces przyjmowac zapis na sprzedaz akcja,0;
2447,11,strategia integracja z spolka unipetrol a.s.,0;
2448,30,korekta raport biezacy numer 67/2005,1;
2449,40,akcjonariusz na nwz posiadajacy co malo 5  glos,1;
2450,40,akcjonariusz na nwz posiadajacy co malo 5  glos,1;
2451,30,wplyw wycena zapas metoda lifo na wynik finansowy,1;
2452,2,raport okresowy qsr,1;
2453,28,rezygnacja m.stepniewskiego z funkcja czlonek rad nadzorczy,0;
2454,12,nabycie udzial spolka raf lab przez laboratorium,0;
2455,3,wybor czlonek rad nadzorczy,0;
2456,31,sad apelacyjny uniewaznic uchwala nwz  dot. powolanie na przewodniczacy rn,0;
2457,11,obnizenie kapital zakladowy spolka medica,1;
2458,45,zmiana w sklad zarzad,0;
2459,48,zawarcie umowy kredyt wielowalutowych,0;
2460,12,zwolanie nwz na dzien 31 styczen 2006 rok,1;
2461,19,termin przekazywac raport okresowy w 2006 rok,0;
2462,2,aktualizacja strategia 2006 2009,1;
2463,4,projekt uchwala na nwz,0;
2464,49,zawarcie kontrakt przez deutschland z deutsche biskup,1;
2465,15,otrzymac odpis pozew od sad arbitrazowy o zaplata kary umowny,1;
2466,3,tresc uchwala podjac przez nwz 31 styczen 2006 rok,0;
2467,21,zmiana w sklad rad nadzorczy,0;
2468,8,akcjonariusz posiadajacy 5  ogolny liczba glos na nwz,0;
2469,42,podjecie decyzja o odstapic przez spolka od umowic z agrofert a.s.,0;
2470,22,podpisac przyrzec umowy sprzedaz udzial awsa holland ii b.v.,1;
2471,30,podwyzszenie kapital plocki park przemyslowo   technologiczny,1;
2472,59,podpisac umowy przez deutschland z shell deutschland oil,1;
2473,30,akceptacja oferta i warunkowe zbycie akcja polkomtel,0;
2474,22,podwyzszenie kapital zakladowy plocki park przemyslowo   technologiczny,1;
2475,15,zakup udzial w spolka petrozachod sp. z o.o.,0;
2476,45,zmiana w sklad zarzad,0;
2477,52,sprzedaz udzial w spolka samrelaks machocice,0;
2478,6,zmiana data publikacja raport okresowy,0;
2479,3,nabycie udzial spolka administracja sp. z o.o.,1;
2480,41,umowa na dostawa kwas tereftalowego do mitsubishi chemical corporation,0;
2481,29,nabycie udzial spolka upstream sp. z o.o.,1;
2482,59,otrzymac odpis drugie pozew od sad arbitrazowy o zaplata kary umowny,0;
2483,10,uchwala walny zgromadzenie polkomtel w sprawa dywidenda,0;
2484,44,wykaz informacja przekazac do publiczny wiadomosci w 2005 r.,1;
2485,23,dane finansowy za 1 kwartal 2006 r.,1;
2486,2,raport okresowy qsr,1;
2487,5,the bank of new york zmniejszyc swoj udzial w ogolny liczba glos,0;
2488,7,zawarcie umowic nabycie akcja mazeikiu nafta,0;
2489,10,podpisac umowy na dostawa kwas tereftalowego do sk eurochem,1;
2490,23,projekt uchwala na zwz spolka zwolac na dzien 27 czerwiec 2006 rok,1;
2491,25,przejscie prawa wlasnosc udzial w awsa holland ii b.v.,1;
2492,17,podpisac umowic dotyczyc sprzedaz akcja,1;
2493,35,ocena sytuacja spolka przedstawic przez rada nadzorczy,0;
2494,19,rezygnacja dariusza dabski z funkcja przewodniczacy rn,0;
2495,18,wstepne wybrana dane operacyjny i finansowy,0;
2496,3,zbycie udzial w zaklad budowa aparatura,1;
2497,45,uzupelnienie raport biezacy numer 33/2006,0;
2498,2,raport okresowy qsr,1;
2499,6,dane finansowy za 2. kwartal i dwa kwartal 2006 r.,1;
2500,22,podwyzszenie kapital zakladowy plocki park przemyslowo   technologiczny,0;
2501,6,nabycie udzial spolka ksiegowosc sp. z o.o.,0;
2502,32,zmiana w sklad rn,0;
2503,8,nabycie udzial spolka petrogaz wroclaw przez gaz,1;
2504,42,zmiana data publikacja raport okresowy za trzeci kwartal 2006 rok,1;
2505,4,korekta techniczny zmiana nie miec wplyw na wynik i wynik segment,1;
2506,6,otrzymac zgoda urzad antymonopolowych ukraina oraz usa w proces zakup akcja mazeikiu nafta,0;
2507,22,podwyzszenie kapital zakladowy eko sp. z o.o.,0;
2508,22,wstepne wybrana dane operacyjny i finansowy za okres lipiec   sierpien,0;
2509,22,wstepne wybrana dane operacyjny i finansowy za okres lipiec   sierpien,0;
2510,61,postoj instalacja hydrokrakingu w zaklad produkcyjny,0;
2511,35,pan piotr kownacki zostac powolany na wiceprezes zarzad,0;
2512,17,uruchomic po postoj instalacja hydrokrakingu w zaklad produkcyjny,1;
2513,15,akceptacja warunki umowy na sprzedaz spolana a.s.,1;
2514,8,umowa zakup akcja spolana a.s. miedzy unipetrol a.s. oraz za anwil,1;
2515,7,zwolanie nwz na dzien 30 listopad 2006 r.,1;
2516,14,korekta dot. porzadek obrada nwz zwolac na dzien 30 listopad 2006 r.,1;
2517,24,uzyskac zgoda ke na nabycie kontrolny pakiet akcja w ab mazeikiu nafta,1;
2518,28,projekt uchwala na nwz na dzien 30 listopad 2006 roku.,0;
2519,2,raport okresowy qsr,0;
2520,6,dane finansowy za 3 kwartal i trzy kwartal 2006r.,0;
2521,42,maciej mataczynski zlozyc rezygnacja z funkcja przewodniczacy rn,0;
2522,46,nabycie akcja spolana a.s. przez zaklady azotowy anwil,1;
2523,10,nabycie udzial spolka malta limited i insurance ltd,0;
2524,4,rada nadzorczy przyjac jednolity tekst statut,1;
2525,2,polski koncern naftowy program emisja obligacja,1;
2526,4,podpisac umowic kredytowy umozliwiac realizacja akwizycja ab mazeikiu nafta,0;
2527,9,uchwala podjac przez nwz w dzien 30 listopad 2006 rok,1;
2528,21,zmiana w sklad rad nadzorczy,1;
2529,42,informacja na temat przebieg proces dot. nabycie akcja spolka ab mazeikiu nafta,1;
2530,33,akcjonariusz 5  ogolny liczba glos na nwz w dzien 30.11.2006,0;
2531,17,sprzedaz udzial spolka nerapharm przez spolana a.s.,1;
2532,5,otrzymac odpis pozew zlozony przez agrofert a.s.,0;
2533,2,zlozenie zlecenie zaplata za akcja spolka ab mazeikiu nafta,0;
2534,56,zmiana w sklad zarzad spolka ab mazeikiu nafta,0;
2535,14,zostac wlasciciel akcja spolka ab mazeikiu nafta,0;
2536,31,fitch ratings obnizyc ocena kredytowy,1;
2537,4,deutchland aga pozyskac zgoda korporacyjny na zakup stacja benzynowy,1;
2538,23,zlozenie pismo procesowy przez syndyk yukos oil company,0;
2539,2,zawarcie kontrakt z biskup polski sp. z o.o.,0;
2540,6,zawarcie kontrakt z shell polski sp. z o.o.,0;
2541,2,zniesienie przez sad amerykanski termin rozprawa w sprawa pismo procesowy,0;
2542,13,zawarcie umowic przez petrocentrum z petrotank,0;
2543,21,o czasowy wstrzymanie produkcja i sprzedaz biopaliwo on bio,1;
2544,21,trminy przekazywac raport okresowy w 2007 r.,1;
2545,47,prawo wylacznosc zaopatrywac mazeikiu nafta w ropa naftowy,1;
2546,6,koniec zapis na sprzedaz akcja mazeikiu nafta,1;
2547,55,doreczyc spolka decyzja prezes uokik,1;
2548,17,podpisac umowa z petraco oil company ltd na dostawa ropa naftowy,0;
2549,45,zmiana w sklad zarzad,0;
2550,27,umowa na sprzedaz etylobenzenu  butadien i frakcja c4,0;
2551,49,zawarcie kontrakt przez deutschland z deutsche biskup,1;
2552,39,akceptacja warunki umowy na sprzedaz akcja kaucuk a.s.,1;
2553,19,podpisac umowy zakup akcja kaucuk miedzy unipetrol oraz firma chemiczny dwor,1;
2554,61,bank of new york zmniejszyc swoj udzial w ogolny liczba glos spolka,0;
2555,58,szacunek poziom zobowiazanie spolka na koniec 2006 rok,0;
2556,2,komentarz do dany finansowy,1;
2557,8,podwyzszenie kapital plocki park przemyslowo technologicznego,0;
2558,45,zmiana w sklad zarzad,0;
2559,59,podpisac umowy przez deutschland z shell deutschland oil,1;
2560,18,wykaz informacja przekazac przez do publiczny wiadomosci w 2006 r.,1;
2561,24,raport roczny,1;
2562,22,skonsolidowac raport roczny,1;
2563,60,nabycie udzial spolka etylobenzen plock sp. z o.o.,1;
2564,4,zwolanie zwz na 31 maja 2007 r.,1;
2565,2,projekt uchwala na zwz zwolac na dzien 31 maja 2007 rok,0;
2566,37,kaucuk a.s. nabyc udzial w spolka butadien kralupy a.s.,1;
2567,2,raport okresowy qsr,1;
2568,13,dane finansowy za 1 kwartal 2007 r. wedlug segment dzialalnosc,1;
2569,46,rafineria nafta jedlicze zbyc udzial w ran petromex sp. z o.o.,0;
2570,54,ocena sytuacja przedstawic przez rada nadzorczy,1;
2571,14,rezygnacja wieslawa rozluckiego z ubiegac siebie o wybor do rn w nastepna kadencja,0;
2572,2,kandydat do rad nadzorczy,0;
2573,3,zaktualizowac oswiadczenie wobec zasada lad korporacyjny,0;
2574,45,tresc uchwala podjac przez zwz 31 maja 2007 r.,0;
2575,54,powolanie rad nadzorczy na nowa kadencja,0;
2576,14,rezygnacja wieslawa rozluckiego z ubiegac siebie o wybor do rn w nastepna kadencja,0;
2577,33,  strategia integracja spolka z mazeikiu nafta,0;
2578,9,lista akcjonariusz posiadajacych  5  ogolny liczba glos na zwz,0;
2579,5,korekta techniczny raport biezacy numer 33/2007 z dzien 4 czerwiec 2007,0;
2580,33,planowac wysokosc wydatek inwestycyjny na latac 2007 2012,0;
2581,11,unipetrol a.s. zakupic spolka gara estates s.r.o.,0;
2582,42,zakupic szwedzki spolka aktiebolaget grundstenen 108770,1;
2583,42,moody's przyznac rating baa3 oraz tymczasowy rating baa3 dla planowac euroobligacja,0;
2584,45,projekcja wskaznik dzwignia finansowy kapitalowy na latac 2007 2012,0;
2585,33,otwarcie postepowanie likwidacyjny etylobenzen plock sp. z o.o.,0;
2586,57,podpisac z exatel umowa sprzedaz udzial w spolka nom,0;
2587,27,powolanie janusza zielinskiego do rad nadzorczy,0;
2588,5,unipetrol a.s. nabyc udzial w spolka butadien kralupy a.s.,1;
2589,47,zarzad rafineria trzebinia podjac decyzja o wznowienie produkcja,0;
2590,57,umowa z kd petrotrade fze na dostawa ropa rurociag przyjazn,1;
2591,7,unipetrol a.s. sprzedac akcja spolka kaucuk,1;
2592,19,umowa sprzedaz udzial w spolka poilen sp. z o.o. w likwidacja,1;
2593,10,zmiana w zarzad,1;
2594,44,zlozenie wniosek o ogloszenie upadlosc spolka transport krakow sp. z o.o.,0;
2595,2,raport okresowy qsr,0;
2596,5,waldemar maj zostac powolany na stanowisko wiceprezes zarzad,0;
2597,13,wybor podmiot uprawniony do badanie sprawozdanie finansowy,0;
2598,2,nabycie obligacja przez za anwil,1;
2599,17,iks solino nabyc obligacja wyemitowac przez,1;
2600,7,termin przekazywac raport okresowy w 2008 rok,0;
2601,37,umowa sprzedaz udzial w spolka petromor sp. z o.o.,1;
2602,5,zmiana data publikacja raport okresowy za trzeci kwartal 2007 rok,1;
2603,23,iks solino ponownie nabyc obligacja,1;
2604,39,ab mazeikiu nafta nabyc udzial w uab mazeikiu nafta health care centre,1;
2605,10,ogloszenie upadlosc spolka transport krakow sp. z o.o.,1;
2606,6,podpisac umowy pomiedzy unipetrol a.s. oraz deza,1;
2607,6,dane finansowy za 3. kwartal 2007 r.,0;
2608,6,strategia na latac 2007 2012,0;
2609,21,rezygnacja jerzego woznicki z funkcja czlonek rad nadzorczy,1;
2610,2,rafineria nafta jedlicze zbyc udzial w spolka raf remat,1;
2611,4,umowa z anwim na sprzedaz paliwo,0;
2612,3,zwolanie nwz na dzien 7 luty 2008 r.,0;
2613,10,zawrzec z gmina plock umowa darowizna akcja spolka wisla plock,0;
2614,3,umowa na sprzedaz paliwo z shell polski,0;
2615,15,podpisac z biskup polski umowy na sprzedaz paliwo,0;
2616,9,podpisac z europejski bank inwestycyjny umowa kredytowy,0;
2617,44,umowa na kupno i sprzedaz paliwo z j&s energy,1;
2618,5,podpisac z petrocentrum umowa na sprzedaz paliwo,1;
2619,59,zawarcie umowy przez petrocentrum z petrotank,0;
2620,5,objecie akcja w spolka transport,0;
2621,2,anwil zbyc udzial w agro   azot ii wloclawek spolka z o.o.,1;
2622,17,podpisac z lukoil warsaw sp. z o.o. umowy na sprzedaz paliwo,1;
2623,11,przeniesienie wlasnosc akcja spolka,1;
2624,49,zawarcie kontrakt przez deutschland z deutsche biskup,0;
2625,52,zawarcie umowy przez mazeikiu nafta z gt trading oy,0;
2626,5,anwil nabyc obligacja wyemitowac przez,0;
2627,5,zmiana data publikacja raport okresowy za czwarty kwartal 2007,1;
2628,21,szacunek wybrany dany operacyjny za 4 kwartal 2007,1;
2629,27,tresc uchwala podjac przez nwz spolka,1;
2630,21,zmiana w sklad rad nadzorczy,1;
2631,6,lista akcjonariusz na nwz 7 luty 2008 rok,1;
2632,6,wykaz informacja przekazac do publiczny wiadomosci w 2007 rok,1;
2633,5,anwil nabyc obligacja wyemitowac przez,0;
2634,25,rn zawiesic w wykonywac obowiazek prezes i czlonek zarzad,1;
2635,9,dane finansowy za 4. kwartal 2007r.,1;
2636,5,anwil nabyc obligacja wyemitowac przez,0;
2637,40,objac udzial w nowo zarejestrowac spolka,1;
2638,5,oil sprzedac udzial w petro oil dolnoslaski centrum sprzedaz,0;
2639,5,anwil nabyc obligacja wyemitowac przez,0;
2640,5,anwil nabyc obligacja wyemitowac przez,0;
2641,58,international exploration & production podpisac umowa nabycie udzial,1;
2642,3,szacunek wybrany dany operacyjny za 1 kwartal 2008 rok,1;
2643,5,anwil nabyc obligacja wyemitowac emitent,1;
2644,22,skonsolidowac raport roczny,0;
2645,9,zwolanie zwz na dzien 6 czerwiec 2008 r.,0;
2646,5,anwil nabyc obligacja wyemitowac przez,1;
2647,11,zwolanie nwz na 13 czerwiec 2008 rok,0;
2648,30,projekt uchwala na zwz zwolac na 6 czerwiec 2008 r.,0;
2649,5,anwil nabyc obligacja wyemitowac przez,0;
2650,9,dane finansowy za 1 kwartal 2008 r.,1;
2651,2,raport okresowy qsr,1;
2652,17,dariusz jacek krawiec zostac powolany na wiceprezes zarzad,1;
2653,40,projekt uchwala na nwz zwolac na dzien 13 czerwiec 2008 rok,1;
2654,15,ab mazeikiu nafta nabyc udzial w spolka uab mazeikiu nafta paslaugos tau,1;
2655,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2656,17,iks solino nabyc obligacja wyemitowac przez,0;
2657,3,ksiegowosc sp. z o.o. nabyc obligacja,0;
2658,59,podpisac umowy przez deutschland z shell deutschland oil,1;
2659,26,rada nadzorczy powolac cztery czlonek zarzad spolka,1;
2660,2,nabycie obligacja spolka przez anwil,1;
2661,5,powolanie pan grzegorza michniewicza do sklad rn,1;
2662,31,deutschland nabyc obligacja wyemitowac przez spolka,1;
2663,5,uchwala podjac przez nwz,1;
2664,21,zmiana w sklad rad nadzorczy,1;
2665,5,nabycie obligacja przez anwil,1;
2666,21,akcjonariusz 5  ogolny liczba glos na nwz,1;
2667,5,anwil nabyc obligacja wyemitowac przez,1;
2668,15,anwil nabyc obligacja,0;
2669,46,iks solino nabyc obligacja spolka,1;
2670,28,ksiegowosc sp. z o.o. nabyc obligacja spolka,0;
2671,36,deutschland nabyc obligacja,1;
2672,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2673,42,nabycie obligacja przez deutschland,1;
2674,4,deutschland nabyc obligacja wyemitowac przez,1;
2675,57,szacunek wybrany dany za 2 kwartal 2008 rok,0;
2676,5,anwil nabyc obligacja wyemitowac przez,0;
2677,18,anwil nabyc obligacja wyemitowac przez spolka,1;
2678,31,deutschland nabyc obligacja wyemitowac przez spolka,1;
2679,5,nabycie obligacja przez anwil,1;
2680,4,deutschland nabyc obligacja wyemitowac przez,1;
2681,35,dane finansowy za 2. kwartal 2008r. wedlug segment dzialalnosc wraz z komentarz,1;
2682,2,raport okresowy qsr,1;
2683,36,deutschland nabyc obligacja,1;
2684,5,nabycie obligacja przez anwil,1;
2685,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2686,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2687,8,nabycie obligacja,0;
2688,8,nabycie obligacja,0;
2689,4,deutschland nabyc obligacja wyemitowac przez,1;
2690,4,deutschland nabyc obligacja wyemitowac przez,1;
2691,5,anwil nabyc obligacja wyemitowac przez,0;
2692,36,deutschland nabyc obligacja,0;
2693,18,anwil nabyc obligacja wyemitowac przez spolka,1;
2694,43,deutschland nabyc obligacja spolka,1;
2695,3,rezygnacja wojciecha heydla z stanowisko prezes zarzad,0;
2696,43,powolanie dariusza jacka krawiec na prezes zarzad,0;
2697,5,podpisac warunkowy umowy sprzedaz udzial w petrotel,0;
2698,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2699,28,ksiegowosc sp. z o.o. nabyc obligacja spolka,1;
2700,17,iks solino nabyc obligacja wyemitowac przez,1;
2701,4,deutschland nabyc obligacja wyemitowac przez,0;
2702,18,umowa pomiedzy mazeikiu nafta  gt trading oy i trafigura beheer,0;
2703,4,deutschland nabyc obligacja wyemitowac przez,1;
2704,5,anwil nabyc obligacja wyemitowac przez,1;
2705,5,anwil nabyc obligacja wyemitowac przez,0;
2706,4,deutschland nabyc obligacja wyemitowac przez,1;
2707,56,szacunek wybrany dany operacyjny za 3 kwartal 2008 rok,0;
2708,5,anwil nabyc obligacja wyemitowac przez,0;
2709,5,anwil nabyc obligacja wyemitowac przez,1;
2710,4,deutschland nabyc obligacja wyemitowac przez,0;
2711,19,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1;
2712,4,deutschland nabyc obligacja wyemitowac przez,0;
2713,13,objac udzial w podwyzszyc kapital zakladowy petrocentrum sp. z o.o.,0;
2714,2,dane finansowy za 3 kwartal 2008 r.,1;
2715,2,raport okresowy qsr,1;
2716,8,nabycie obligacja,1;
2717,56,  deutschland nabyc obligacja,1;
2718,39,zniesienie zabezpieczenie na akcja polkomtel,0;
2719,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2720,26,strategia 2009 2013,1;
2721,26,strategia 2009 2013,1;
2722,4,deutschland nabyc obligacja wyemitowac przez,0;
2723,45,iks solino nabyc obligacja wyemitowac przez spolka,0;
2724,15,zawarcie umowy przez mazeikiu nafta z trafigura beheer b.v. amsterdam,1;
2725,11,zawarcie umowy przez mazeikiu nafta z esc trading,1;
2726,3,ksiegowosc sp. z o.o. nabyc obligacja,0;
2727,5,roszczenie wobec yukos international uk b.v.,0;
2728,5,anwil nabyc obligacja wyemitowac przez,1;
2729,5,nabycie obligacja przez anwil,0;
2730,17,asfalt sp. z o.o. nabyc obligacja,0;
2731,9,nabyc dodatkowy czesc akcja polkomtel,1;
2732,45,iks solino nabyc obligacja wyemitowac przez spolka,0;
2733,3,zbycie udzial w spolka raf ekologia spolka z o.o.,0;
2734,8,podpisac z shell polski umowa na sprzedaz paliwo,0;
2735,57,podpisac z biskup polski umowa na sprzedaz paliwo,0;
2736,5,podpisac z petrocentrum umowa na sprzedaz paliwo,0;
2737,19,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1;
2738,59,yukos international uk b.v. nie zgadzac siebie z roszczenie,1;
2739,5,anwil nabyc obligacja wyemitowac przez,1;
2740,22,termin przekazywac raport okresowy w 2009 rok,0;
2741,54,asfalt sp. z o.o. nabyc obligacja wyemitowac przez spolka,1;
2742,34,transakcja na akcja,0;
2743,31,deutschland nabyc obligacja wyemitowac przez spolka,0;
2744,17,iks solino nabyc obligacja wyemitowac przez,1;
2745,28,ksiegowosc sp. z o.o. nabyc obligacja spolka,1;
2746,2,szacunek wybrany dany operacyjny za 4 kwartal 2008 r.,0;
2747,21,umowa z gunvor international b.v. amsterdam na dostawa ropa naftowy,0;
2748,34,deutschland nabyc obligacja wyemitowac,0;
2749,9,otwarcie postepowanie likwidacyjny powiernik sp. z o.o.,1;
2750,5,anwil nabyc obligacja wyemitowac przez,1;
2751,19,zawarcie umowy pomiedzy ab mazeikiu nafta i spolka kolej litewski,1;
2752,5,anwil nabyc obligacja wyemitowac przez,0;
2753,16,rozwiazanie umowy z synthos dwor sp. z o.o.,0;
2754,28,dane finansowy za 4 kwartal 2008r.,0;
2755,5,fitch ratings obnizyc ocena kredytowy dla,0;
2756,21,ab mazeikiu nafta zawiazac spolka uab emas,0;
2757,5,ab mazeikiu nafta zawiazac spolka uab remonta mechanikos centras,0;
2758,17,iks solino nabyc obligacja wyemitowac przez,0;
2759,5,anwil nabyc obligacja wyemitowac przez,0;
2760,28,ksiegowosc sp. z o.o. nabyc obligacja spolka,0;
2761,5,anwil nabyc obligacja wyemitowac przez,0;
2762,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2763,31,deutschland nabyc obligacja wyemitowac przez spolka,0;
2764,6,otrzymac notyfikacja w sprawa wykonanie opcja sprzedaz akcja,1;
2765,18,anwil nabyc obligacja wyemitowac przez spolka,1;
2766,8,nabycie obligacja,0;
2767,5,anwil nabyc obligacja wyemitowac przez,0;
2768,6,uzgodnienie warunki wykonanie umowy opcja sprzedaz akcja,1;
2769,5,anwil nabyc obligacja wyemitowac przez,0;
2770,8,nabycie obligacja,1;
2771,8,nabycie obligacja,1;
2772,8,nabycie obligacja,1;
2773,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2774,4,deutschland nabyc obligacja wyemitowac przez,0;
2775,5,anwil nabyc obligacja wyemitowac przez,1;
2776,8,nabycie obligacja,1;
2777,59,podpisac umowy przez deutschland z shell deutschland oil,1;
2778,8,nabycie obligacja,1;
2779,5,szacunek wybrany dany operacyjny za 1 kwartal 2009 r.,1;
2780,5,anwil nabyc obligacja wyemitowac przez,1;
2781,5,anwil nabyc obligacja wyemitowac przez,0;
2782,43,porozumienie z banka w sprawa umowic kredytowy,1;
2783,5,wykonanie umowy opcja sprzedaz akcja ab mazeikiu nafta,0;
2784,22,skonsolidowac raport roczny,0;
2785,24,raport roczny,0;
2786,8,nabycie obligacja,0;
2787,14,wykaz informacja przekazac do publiczny wiadomosci w 2008 r.,0;
2788,19,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1;
2789,5,anwil nabyc obligacja wyemitowac przez,1;
2790,45,iks solino nabyc obligacja wyemitowac przez spolka,1;
2791,8,nabycie obligacja,0;
2792,36,deutschland nabyc obligacja,0;
2793,5,anwil nabyc obligacja wyemitowac przez,0;
2794,5,anwil nabyc obligacja wyemitowac przez,1;
2795,18,dane finansowy za 1 kwartal 2009 r.,0;
2796,2,raport okresowy qsr,0;
2797,5,anwil nabyc obligacja wyemitowac przez,1;
2798,37,koltrans sp. z o.o. nabyc obligacja spolka,1;
2799,19,umowa petrocentrum sp. z o.o. z petrotank sp. z o.o.,1;
2800,17,zawrzec umowa z petrocentrum sp. z o.o.,1;
2801,8,nabycie obligacja,0;
2802,16,moody's investors service obnizyc ocena kredytowy do ba1,0;
2803,60,asfalt sp. z o.o. nabyc obligacja wyemitowac przez,1;
2804,4,deutschland nabyc obligacja wyemitowac przez,1;
2805,6,zmiana data publikacja raport okresowy,1;
2806,5,anwil nabyc obligacja wyemitowac przez,1;
2807,40,podpisac z gunvor international b.v. amsterdam umowa na dostawa ropa naftowy,0;
2808,5,anwil nabyc obligacja wyemitowac przez,0;
2809,31,deutschland nabyc obligacja wyemitowac przez spolka,0;
2810,9,podpisac z j&s  service & investment ltd. umowa na dostawa ropa,1;
2811,8,nabycie obligacja,0;
2812,30,anwil nabyc obligacja spolka,1;
2813,3,ksiegowosc sp. z o.o. nabyc obligacja,1;
2814,38,zwolanie zwz,1;
2815,30,projekt uchwala na zwz,1;
2816,18,anwil nabyc obligacja wyemitowac przez spolka,0;
2817,30,anwil nabyc obligacja spolka,1;
2818,8,nabycie obligacja,0;
2819,4,deutschland nabyc obligacja wyemitowac przez,0;
2820,4,deutschland nabyc obligacja wyemitowac przez,0;
2821,38,tresc uchwala podjac przez zwz,0;
2822,39,przerwa w obrada zwza,0;
2823,37,zakonczenie trzy sprawa przed sad arbitrazowy,1;
2824,5,anwil nabyc obligacja wyemitowac przez,1;
2825,17,iks solino nabyc obligacja wyemitowac przez,1;
2826,19,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1;
2827,5,anwil nabyc obligacja wyemitowac przez,1;
2828,17,asfalt sp. z o.o. nabyc obligacja,1;
2829,34,podpisac z star oil establishment umowa na dostawa ropa naftowy do unipetrol rpa,0;
2830,5,rozwiazanie umowy z kd petrotrade fze,0;
2831,8,nabycie obligacja,0;
2832,31,deutschland nabyc obligacja wyemitowac przez spolka,0;
2833,4,wniosek o wszczac postepowanie arbitrazowy przeciwko yukos international uk b.v.,0;
2834,5,anwil nabyc obligacja wyemitowac przez,0;
2835,42,tresc uchwala podjac przez zwz 15 lipiec 2009 r.,1;
2836,50,lista akcjonariusz posiadajacych  co malo 5  liczba glos na zwz,1;
2837,4,deutschland nabyc obligacja wyemitowac przez,0;
2838,29,przeniesienie akcja spolka nalezacy do nafta polski na rzecz skarb panstwo,0;
2839,6,zmiana data publikacja raport okresowy,0;
2840,23,szacunek wybrany dany operacyjny za 2 kwartal 2009 r.,1;
2841,5,anwil nabyc obligacja wyemitowac przez,1;
2842,17,podpisac umowy,1;
2843,17,umowa na dostawa ropa naftowy do ab mazeikiu nafta,0;
2844,17,asfalt sp. z o.o. nabyc obligacja,0;
2845,36,deutschland nabyc obligacja,0;
2846,4,deutschland nabyc obligacja wyemitowac przez,1;
2847,5,anwil nabyc obligacja wyemitowac przez,1;
2848,5,anwil nabyc obligacja wyemitowac przez,0;
2849,10,koltrans sp. z o.o. nabyc obligacja wyemitowac przez,0;
2850,17,iks solino nabyc obligacja wyemitowac przez,0;
2851,19,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,0;
2852,8,nabycie obligacja,0;
2853,5,anwil nabyc obligacja wyemitowac przez,1;
2854,20,transport nabyc obligacja wyemitowac przez,1;
2855,54,asfalt sp. z o.o. nabyc obligacja wyemitowac przez spolka,1;
2856,49,skonsolidowac raport polroczny,1;
2857,11,dane finansowy za 2 kwartal 2009 r.,1;
2858,18,anwil nabyc obligacja wyemitowac przez spolka,1;
2859,4,deutschland nabyc obligacja wyemitowac przez,1;
2860,4,deutschland nabyc obligacja wyemitowac przez,1;
2861,14,upstream sp. z o.o. nabyc obligacja wyemitowac przez,0;
2862,5,anwil nabyc obligacja wyemitowac przez,0;
2863,17,iks solino nabyc obligacja wyemitowac przez,0;
2864,19,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,0;
2865,4,deutschland nabyc obligacja wyemitowac przez,0;
2866,10,koltrans sp. z o.o. nabyc obligacja wyemitowac przez,0;
2867,5,anwil nabyc obligacja wyemitowac przez,0;
2868,20,transport nabyc obligacja wyemitowac przez,1;
2869,34,podpisac z star oil establishment umowa na dostawa ropa naftowy do unipetrol rpa,0;
2870,4,deutschland nabyc obligacja wyemitowac przez,0;
2871,10,koltrans sp. z o.o. nabyc obligacja wyemitowac przez,0;
